ds,unique_id,y
2005-10-01,q152,637.0
2006-01-01,q152,1153.0
2006-04-01,q152,1127.0
2006-07-01,q152,1653.0
2006-10-01,q152,773.0
2007-01-01,q152,1124.0
2007-04-01,q152,1256.0
2007-07-01,q152,1896.0
2007-10-01,q152,1163.0
2008-01-01,q152,1274.0
2008-04-01,q152,1293.0
2008-07-01,q152,1567.0
2008-10-01,q152,903.0
2009-01-01,q152,1186.0
2009-04-01,q152,1508.0
2009-07-01,q152,2615.0
2009-10-01,q152,1030.0
2010-01-01,q152,1243.0
2010-04-01,q152,1132.0
2010-07-01,q152,2684.0
2010-10-01,q152,927.0
2011-01-01,q152,1519.0
2011-04-01,q152,1454.0
2011-07-01,q152,1989.0
2011-10-01,q152,1030.0
2012-01-01,q152,1951.0
2012-04-01,q152,1222.0
2012-07-01,q152,2416.0
2012-10-01,q152,1031.0
2013-01-01,q152,1789.0
2013-04-01,q152,1380.0
2013-07-01,q152,2389.0
2013-10-01,q152,1060.0
2014-01-01,q152,2016.0
2014-04-01,q152,1714.0
2014-07-01,q152,3145.0
2014-10-01,q152,1244.0
2015-01-01,q152,4507.0
2015-04-01,q152,2517.0
2015-07-01,q152,4496.0
2015-10-01,q152,1896.0
2016-01-01,q152,2848.0
2016-04-01,q152,3052.0
2016-07-01,q152,3929.0
2016-10-01,q152,2123.0
2017-01-01,q152,4096.0
2017-04-01,q152,3662.0
2017-07-01,q152,4091.0
2017-10-01,q152,2798.0
2018-01-01,q152,5509.0
2018-04-01,q152,6509.0
2018-07-01,q152,7016.0
2018-10-01,q152,3583.0
2019-01-01,q152,7270.0
2019-04-01,q152,4309.0
2019-07-01,q152,6290.0
2019-10-01,q152,2918.0
2020-01-01,q152,6768.0
2020-04-01,q152,5617.0
2020-07-01,q152,7618.0
2020-10-01,q152,3993.0
2021-01-01,q152,5826.0
2021-04-01,q152,5401.0
2021-07-01,q152,4596.0
2021-10-01,q152,1787.0
1996-07-01,q153,3013.0
1996-10-01,q153,1778.0
1997-01-01,q153,2350.0
1997-04-01,q153,3336.0
1997-07-01,q153,3021.0
1997-10-01,q153,1855.0
1998-01-01,q153,2390.0
1998-04-01,q153,2993.0
1998-07-01,q153,3003.0
1998-10-01,q153,2179.0
1999-01-01,q153,2600.0
1999-04-01,q153,2839.0
1999-07-01,q153,2697.0
1999-10-01,q153,1870.0
2000-01-01,q153,2607.0
2000-04-01,q153,2863.0
2000-07-01,q153,2852.0
2000-10-01,q153,2255.0
2001-01-01,q153,2361.0
2001-04-01,q153,3293.0
2001-07-01,q153,3565.0
2001-10-01,q153,2385.0
2002-01-01,q153,3071.0
2002-04-01,q153,3556.0
2002-07-01,q153,3611.0
2002-10-01,q153,2564.0
2003-01-01,q153,3585.0
2003-04-01,q153,4055.0
2003-07-01,q153,4781.0
2003-10-01,q153,2983.0
2004-01-01,q153,4110.0
2004-04-01,q153,4637.0
2004-07-01,q153,6119.0
2004-10-01,q153,3460.0
2005-01-01,q153,5123.0
2005-04-01,q153,5551.0
2005-07-01,q153,5138.0
2005-10-01,q153,3074.0
2006-01-01,q153,4531.0
2006-04-01,q153,4098.0
2006-07-01,q153,4987.0
2006-10-01,q153,3282.0
2007-01-01,q153,4634.0
2007-04-01,q153,5307.0
2007-07-01,q153,5048.0
2007-10-01,q153,2584.0
2008-01-01,q153,4398.0
2008-04-01,q153,3884.0
2008-07-01,q153,5557.0
2008-10-01,q153,2675.0
2009-01-01,q153,5220.0
2009-04-01,q153,4515.0
2009-07-01,q153,5869.0
2009-10-01,q153,3386.0
2010-01-01,q153,6065.0
2010-04-01,q153,3956.0
2010-07-01,q153,5413.0
2010-10-01,q153,2825.0
2011-01-01,q153,6121.0
2011-04-01,q153,5726.0
2011-07-01,q153,7467.0
2011-10-01,q153,3324.0
2012-01-01,q153,5894.0
2012-04-01,q153,6095.0
2012-07-01,q153,6581.0
2012-10-01,q153,4054.0
2013-01-01,q153,8650.0
2013-04-01,q153,6586.0
2013-07-01,q153,8873.0
2013-10-01,q153,5177.0
2014-01-01,q153,10018.0
2014-04-01,q153,8367.0
2014-07-01,q153,11011.0
2014-10-01,q153,5627.0
2015-01-01,q153,28918.0
2015-04-01,q153,13655.0
2015-07-01,q153,14358.0
2015-10-01,q153,7450.0
2016-01-01,q153,15549.0
2016-04-01,q153,15298.0
2016-07-01,q153,17866.0
2016-10-01,q153,10828.0
2017-01-01,q153,30544.0
2017-04-01,q153,18974.0
2017-07-01,q153,17588.0
2017-10-01,q153,10244.0
2018-01-01,q153,22269.0
2018-04-01,q153,22168.0
2018-07-01,q153,23925.0
2018-10-01,q153,15114.0
2019-01-01,q153,25152.0
2019-04-01,q153,20364.0
2019-07-01,q153,22966.0
2019-10-01,q153,9970.0
2020-01-01,q153,21652.0
2020-04-01,q153,21439.0
2020-07-01,q153,26766.0
2020-10-01,q153,14735.0
2021-01-01,q153,19484.0
2021-04-01,q153,21188.0
2021-07-01,q153,18619.0
2021-10-01,q153,7652.0
1996-07-01,q154,7786.0
1996-10-01,q154,5582.0
1997-01-01,q154,5617.0
1997-04-01,q154,5800.0
1997-07-01,q154,7158.0
1997-10-01,q154,4872.0
1998-01-01,q154,5787.0
1998-04-01,q154,5685.0
1998-07-01,q154,7964.0
1998-10-01,q154,5320.0
1999-01-01,q154,5989.0
1999-04-01,q154,5836.0
1999-07-01,q154,7094.0
1999-10-01,q154,4875.0
2000-01-01,q154,5112.0
2000-04-01,q154,5136.0
2000-07-01,q154,7059.0
2000-10-01,q154,4723.0
2001-01-01,q154,5406.0
2001-04-01,q154,6281.0
2001-07-01,q154,8201.0
2001-10-01,q154,6000.0
2002-01-01,q154,7229.0
2002-04-01,q154,7119.0
2002-07-01,q154,9271.0
2002-10-01,q154,7506.0
2003-01-01,q154,8260.0
2003-04-01,q154,8546.0
2003-07-01,q154,11333.0
2003-10-01,q154,8758.0
2004-01-01,q154,7686.0
2004-04-01,q154,8790.0
2004-07-01,q154,10090.0
2004-10-01,q154,7054.0
2005-01-01,q154,11146.0
2005-04-01,q154,11455.0
2005-07-01,q154,10224.0
2005-10-01,q154,7190.0
2006-01-01,q154,8705.0
2006-04-01,q154,7638.0
2006-07-01,q154,9888.0
2006-10-01,q154,7862.0
2007-01-01,q154,8038.0
2007-04-01,q154,8310.0
2007-07-01,q154,9818.0
2007-10-01,q154,6029.0
2008-01-01,q154,7905.0
2008-04-01,q154,7803.0
2008-07-01,q154,10171.0
2008-10-01,q154,7848.0
2009-01-01,q154,10152.0
2009-04-01,q154,9303.0
2009-07-01,q154,11915.0
2009-10-01,q154,8659.0
2010-01-01,q154,10463.0
2010-04-01,q154,8194.0
2010-07-01,q154,10569.0
2010-10-01,q154,7411.0
2011-01-01,q154,10829.0
2011-04-01,q154,9270.0
2011-07-01,q154,12802.0
2011-10-01,q154,9451.0
2012-01-01,q154,10449.0
2012-04-01,q154,9102.0
2012-07-01,q154,11820.0
2012-10-01,q154,8055.0
2013-01-01,q154,11017.0
2013-04-01,q154,10427.0
2013-07-01,q154,12414.0
2013-10-01,q154,9440.0
2014-01-01,q154,11940.0
2014-04-01,q154,11530.0
2014-07-01,q154,14099.0
2014-10-01,q154,9735.0
2015-01-01,q154,26972.0
2015-04-01,q154,14902.0
2015-07-01,q154,16990.0
2015-10-01,q154,13072.0
2016-01-01,q154,17335.0
2016-04-01,q154,16712.0
2016-07-01,q154,18860.0
2016-10-01,q154,15366.0
2017-01-01,q154,26251.0
2017-04-01,q154,20800.0
2017-07-01,q154,21999.0
2017-10-01,q154,17146.0
2018-01-01,q154,21992.0
2018-04-01,q154,19561.0
2018-07-01,q154,21690.0
2018-10-01,q154,15996.0
2019-01-01,q154,18922.0
2019-04-01,q154,16559.0
2019-07-01,q154,19587.0
2019-10-01,q154,13084.0
2020-01-01,q154,16756.0
2020-04-01,q154,17324.0
2020-07-01,q154,20937.0
2020-10-01,q154,15318.0
2021-01-01,q154,19015.0
2021-04-01,q154,18433.0
2021-07-01,q154,19788.0
2021-10-01,q154,12352.0
1996-07-01,q155,41102.0
1996-10-01,q155,31363.0
1997-01-01,q155,32907.0
1997-04-01,q155,33599.0
1997-07-01,q155,40018.0
1997-10-01,q155,30174.0
1998-01-01,q155,34086.0
1998-04-01,q155,34461.0
1998-07-01,q155,42528.0
1998-10-01,q155,31525.0
1999-01-01,q155,36146.0
1999-04-01,q155,30919.0
1999-07-01,q155,38544.0
1999-10-01,q155,27761.0
2000-01-01,q155,31359.0
2000-04-01,q155,29391.0
2000-07-01,q155,39731.0
2000-10-01,q155,29129.0
2001-01-01,q155,31963.0
2001-04-01,q155,34888.0
2001-07-01,q155,48946.0
2001-10-01,q155,34023.0
2002-01-01,q155,39436.0
2002-04-01,q155,41399.0
2002-07-01,q155,53938.0
2002-10-01,q155,44999.0
2003-01-01,q155,50065.0
2003-04-01,q155,48744.0
2003-07-01,q155,65457.0
2003-10-01,q155,53796.0
2004-01-01,q155,54262.0
2004-04-01,q155,57713.0
2004-07-01,q155,68563.0
2004-10-01,q155,50999.0
2005-01-01,q155,68295.0
2005-04-01,q155,62154.0
2005-07-01,q155,71858.0
2005-10-01,q155,49473.0
2006-01-01,q155,57841.0
2006-04-01,q155,58778.0
2006-07-01,q155,73757.0
2006-10-01,q155,56671.0
2007-01-01,q155,57367.0
2007-04-01,q155,51820.0
2007-07-01,q155,65442.0
2007-10-01,q155,40376.0
2008-01-01,q155,48128.0
2008-04-01,q155,42286.0
2008-07-01,q155,64684.0
2008-10-01,q155,48033.0
2009-01-01,q155,61163.0
2009-04-01,q155,55564.0
2009-07-01,q155,80800.0
2009-10-01,q155,54842.0
2010-01-01,q155,71598.0
2010-04-01,q155,49623.0
2010-07-01,q155,77439.0
2010-10-01,q155,50298.0
2011-01-01,q155,69432.0
2011-04-01,q155,63770.0
2011-07-01,q155,98293.0
2011-10-01,q155,67079.0
2012-01-01,q155,83592.0
2012-04-01,q155,68582.0
2012-07-01,q155,111476.0
2012-10-01,q155,73341.0
2013-01-01,q155,98904.0
2013-04-01,q155,76634.0
2013-07-01,q155,126411.0
2013-10-01,q155,85692.0
2014-01-01,q155,116743.0
2014-04-01,q155,88120.0
2014-07-01,q155,126998.0
2014-10-01,q155,83965.0
2015-01-01,q155,248169.0
2015-04-01,q155,115073.0
2015-07-01,q155,156006.0
2015-10-01,q155,113756.0
2016-01-01,q155,148168.0
2016-04-01,q155,126376.0
2016-07-01,q155,176526.0
2016-10-01,q155,130900.0
2017-01-01,q155,213178.0
2017-04-01,q155,155266.0
2017-07-01,q155,198920.0
2017-10-01,q155,139770.0
2018-01-01,q155,274803.0
2018-04-01,q155,245162.0
2018-07-01,q155,318755.0
2018-10-01,q155,213823.0
2019-01-01,q155,295714.0
2019-04-01,q155,191059.0
2019-07-01,q155,246733.0
2019-10-01,q155,140512.0
2020-01-01,q155,204779.0
2020-04-01,q155,190925.0
2020-07-01,q155,256951.0
2020-10-01,q155,179821.0
2021-01-01,q155,217481.0
2021-04-01,q155,193773.0
2021-07-01,q155,227600.0
2021-10-01,q155,126614.0
2007-07-01,q156,700.0
2007-10-01,q156,800.0
2008-01-01,q156,1300.0
2008-04-01,q156,1300.0
2008-07-01,q156,600.0
2008-10-01,q156,1800.0
2009-01-01,q156,1700.0
2009-04-01,q156,1500.0
2009-07-01,q156,500.0
2009-10-01,q156,800.0
2010-01-01,q156,1500.0
2010-04-01,q156,1700.0
2010-07-01,q156,600.0
2010-10-01,q156,1000.0
2011-01-01,q156,700.0
2011-04-01,q156,1500.0
2011-07-01,q156,400.0
2011-10-01,q156,600.0
2012-01-01,q156,1500.0
2012-04-01,q156,1300.0
2012-07-01,q156,500.0
2012-10-01,q156,600.0
2013-01-01,q156,1700.0
2013-04-01,q156,2000.0
2013-07-01,q156,600.0
2013-10-01,q156,600.0
2014-01-01,q156,1200.0
2014-04-01,q156,1600.0
2014-07-01,q156,500.0
2014-10-01,q156,600.0
2015-01-01,q156,700.0
2015-04-01,q156,2800.0
2015-07-01,q156,700.0
2015-10-01,q156,1300.0
2016-01-01,q156,1600.0
2016-04-01,q156,4500.0
2016-07-01,q156,2000.0
2016-10-01,q156,2700.0
2017-01-01,q156,2500.0
2017-04-01,q156,4900.0
2017-07-01,q156,2900.0
2017-10-01,q156,2100.0
2018-01-01,q156,2500.0
2018-04-01,q156,2500.0
2018-07-01,q156,1900.0
2018-10-01,q156,1300.0
2019-01-01,q156,2300.0
2019-04-01,q156,2500.0
2019-07-01,q156,1600.0
2019-10-01,q156,2500.0
2020-01-01,q156,2000.0
2020-04-01,q156,2200.0
2020-07-01,q156,2000.0
2020-10-01,q156,2800.0
2021-01-01,q156,2000.0
2021-04-01,q156,3300.0
2021-07-01,q156,2100.0
2021-10-01,q156,2300.0
2007-07-01,q157,21300.0
2007-10-01,q157,18200.0
2008-01-01,q157,25400.0
2008-04-01,q157,25200.0
2008-07-01,q157,16100.0
2008-10-01,q157,18300.0
2009-01-01,q157,26500.0
2009-04-01,q157,25800.0
2009-07-01,q157,16200.0
2009-10-01,q157,19600.0
2010-01-01,q157,21800.0
2010-04-01,q157,20800.0
2010-07-01,q157,15300.0
2010-10-01,q157,21700.0
2011-01-01,q157,24100.0
2011-04-01,q157,21900.0
2011-07-01,q157,12400.0
2011-10-01,q157,20100.0
2012-01-01,q157,21600.0
2012-04-01,q157,20400.0
2012-07-01,q157,14800.0
2012-10-01,q157,16600.0
2013-01-01,q157,19800.0
2013-04-01,q157,20700.0
2013-07-01,q157,16300.0
2013-10-01,q157,18000.0
2014-01-01,q157,19800.0
2014-04-01,q157,21800.0
2014-07-01,q157,18600.0
2014-10-01,q157,28200.0
2015-01-01,q157,26300.0
2015-04-01,q157,26000.0
2015-07-01,q157,20200.0
2015-10-01,q157,31700.0
2016-01-01,q157,37100.0
2016-04-01,q157,26300.0
2016-07-01,q157,22400.0
2016-10-01,q157,21400.0
2017-01-01,q157,9500.0
2017-04-01,q157,21800.0
2017-07-01,q157,18000.0
2017-10-01,q157,20600.0
2018-01-01,q157,27200.0
2018-04-01,q157,28400.0
2018-07-01,q157,27100.0
2018-10-01,q157,30700.0
2019-01-01,q157,34800.0
2019-04-01,q157,35600.0
2019-07-01,q157,25000.0
2019-10-01,q157,33700.0
2020-01-01,q157,45100.0
2020-04-01,q157,41300.0
2020-07-01,q157,34400.0
2020-10-01,q157,40300.0
2021-01-01,q157,49100.0
2021-04-01,q157,51400.0
2021-07-01,q157,41300.0
2021-10-01,q157,46800.0
2007-07-01,q158,600.0
2007-10-01,q158,1100.0
2008-01-01,q158,900.0
2008-04-01,q158,1100.0
2008-07-01,q158,800.0
2008-10-01,q158,1200.0
2009-01-01,q158,1200.0
2009-04-01,q158,1200.0
2009-07-01,q158,900.0
2009-10-01,q158,1300.0
2010-01-01,q158,1600.0
2010-04-01,q158,1200.0
2010-07-01,q158,1100.0
2010-10-01,q158,1000.0
2011-01-01,q158,1600.0
2011-04-01,q158,1000.0
2011-07-01,q158,700.0
2011-10-01,q158,1300.0
2012-01-01,q158,800.0
2012-04-01,q158,200.0
2012-07-01,q158,400.0
2012-10-01,q158,1200.0
2013-01-01,q158,1800.0
2013-04-01,q158,1200.0
2013-07-01,q158,1400.0
2013-10-01,q158,1100.0
2014-01-01,q158,1500.0
2014-04-01,q158,2400.0
2014-07-01,q158,1700.0
2014-10-01,q158,1300.0
2015-01-01,q158,1200.0
2015-04-01,q158,800.0
2015-07-01,q158,1600.0
2015-10-01,q158,900.0
2016-01-01,q158,1500.0
2016-04-01,q158,1200.0
2016-07-01,q158,1100.0
2016-10-01,q158,1900.0
2017-01-01,q158,500.0
2017-04-01,q158,1300.0
2017-07-01,q158,500.0
2017-10-01,q158,1600.0
2018-01-01,q158,900.0
2018-04-01,q158,1400.0
2018-07-01,q158,900.0
2018-10-01,q158,1300.0
2019-01-01,q158,600.0
2019-04-01,q158,1000.0
2019-07-01,q158,600.0
2019-10-01,q158,1600.0
2020-01-01,q158,1300.0
2020-04-01,q158,2000.0
2020-07-01,q158,1300.0
2020-10-01,q158,2000.0
2021-01-01,q158,1600.0
2021-04-01,q158,1700.0
2021-07-01,q158,1300.0
2021-10-01,q158,1800.0
2007-07-01,q159,3500.0
2007-10-01,q159,3600.0
2008-01-01,q159,5600.0
2008-04-01,q159,4800.0
2008-07-01,q159,3100.0
2008-10-01,q159,3800.0
2009-01-01,q159,4600.0
2009-04-01,q159,3900.0
2009-07-01,q159,3100.0
2009-10-01,q159,3900.0
2010-01-01,q159,4500.0
2010-04-01,q159,4800.0
2010-07-01,q159,3500.0
2010-10-01,q159,3500.0
2011-01-01,q159,4200.0
2011-04-01,q159,3500.0
2011-07-01,q159,3000.0
2011-10-01,q159,3300.0
2012-01-01,q159,3300.0
2012-04-01,q159,3700.0
2012-07-01,q159,2500.0
2012-10-01,q159,2600.0
2013-01-01,q159,3900.0
2013-04-01,q159,5000.0
2013-07-01,q159,2200.0
2013-10-01,q159,3000.0
2014-01-01,q159,4500.0
2014-04-01,q159,4600.0
2014-07-01,q159,1500.0
2014-10-01,q159,3100.0
2015-01-01,q159,3300.0
2015-04-01,q159,4500.0
2015-07-01,q159,1800.0
2015-10-01,q159,3000.0
2016-01-01,q159,3500.0
2016-04-01,q159,3600.0
2016-07-01,q159,2600.0
2016-10-01,q159,4400.0
2017-01-01,q159,5900.0
2017-04-01,q159,4700.0
2017-07-01,q159,2400.0
2017-10-01,q159,7000.0
2018-01-01,q159,5900.0
2018-04-01,q159,4700.0
2018-07-01,q159,2800.0
2018-10-01,q159,5100.0
2019-01-01,q159,4900.0
2019-04-01,q159,4500.0
2019-07-01,q159,2900.0
2019-10-01,q159,3700.0
2020-01-01,q159,4700.0
2020-04-01,q159,4000.0
2020-07-01,q159,2800.0
2020-10-01,q159,4200.0
2021-01-01,q159,4400.0
2021-04-01,q159,4200.0
2021-07-01,q159,2600.0
2021-10-01,q159,4300.0
2003-01-01,q16,24174.0
2003-04-01,q16,27551.0
2003-07-01,q16,29787.0
2003-10-01,q16,32323.0
2004-01-01,q16,27619.0
2004-04-01,q16,30460.0
2004-07-01,q16,31526.0
2004-10-01,q16,32767.0
2005-01-01,q16,29778.0
2005-04-01,q16,31011.0
2005-07-01,q16,32068.0
2005-10-01,q16,33206.0
2006-01-01,q16,29795.0
2006-04-01,q16,30137.0
2006-07-01,q16,26954.0
2006-10-01,q16,30430.0
2007-01-01,q16,29626.0
2007-04-01,q16,30148.0
2007-07-01,q16,29941.0
2007-10-01,q16,33188.0
2008-01-01,q16,25800.0
2008-04-01,q16,30164.0
2008-07-01,q16,29961.0
2008-10-01,q16,34696.0
2009-01-01,q16,31420.0
2009-04-01,q16,34351.0
2009-07-01,q16,33611.0
2009-10-01,q16,35831.0
2010-01-01,q16,32684.0
2010-04-01,q16,35021.0
2010-07-01,q16,33799.0
2010-10-01,q16,34662.0
2011-01-01,q16,30417.0
2011-04-01,q16,29993.0
2011-07-01,q16,29724.0
2011-10-01,q16,31970.0
2012-01-01,q16,29102.0
2012-04-01,q16,30376.0
2012-07-01,q16,31217.0
2012-10-01,q16,33589.0
2013-01-01,q16,31898.0
2013-04-01,q16,32449.0
2013-07-01,q16,33181.0
2013-10-01,q16,34592.0
2014-01-01,q16,32717.0
2014-04-01,q16,30642.0
2014-07-01,q16,25410.0
2014-10-01,q16,28741.0
2015-01-01,q16,28161.0
2015-04-01,q16,30567.0
2015-07-01,q16,31121.0
2015-10-01,q16,33337.0
2016-01-01,q16,31649.0
2016-04-01,q16,31838.0
2016-07-01,q16,33013.0
2016-10-01,q16,34660.0
2017-01-01,q16,33591.0
2017-04-01,q16,33827.0
2017-07-01,q16,34336.0
2017-10-01,q16,35933.0
2018-01-01,q16,33576.0
2018-04-01,q16,34405.0
2018-07-01,q16,35016.0
2018-10-01,q16,36348.0
2019-01-01,q16,39035.52
2019-04-01,q16,40514.73
2019-07-01,q16,40967.82
2019-10-01,q16,42572.28
2020-01-01,q16,39475.0
2020-04-01,q16,12632.0
2020-07-01,q16,38527.6
2020-10-01,q16,42306.48
2021-01-01,q16,40589.02
2021-04-01,q16,41456.37
2021-07-01,q16,43929.66
2021-10-01,q16,44795.07
2007-07-01,q160,81100.0
2007-10-01,q160,63200.0
2008-01-01,q160,79700.0
2008-04-01,q160,94400.0
2008-07-01,q160,85900.0
2008-10-01,q160,70000.0
2009-01-01,q160,88200.0
2009-04-01,q160,96600.0
2009-07-01,q160,86400.0
2009-10-01,q160,74400.0
2010-01-01,q160,85800.0
2010-04-01,q160,100800.0
2010-07-01,q160,93200.0
2010-10-01,q160,71100.0
2011-01-01,q160,88800.0
2011-04-01,q160,100300.0
2011-07-01,q160,92700.0
2011-10-01,q160,79300.0
2012-01-01,q160,94300.0
2012-04-01,q160,105100.0
2012-07-01,q160,106200.0
2012-10-01,q160,91300.0
2013-01-01,q160,95900.0
2013-04-01,q160,121500.0
2013-07-01,q160,106100.0
2013-10-01,q160,86100.0
2014-01-01,q160,98400.0
2014-04-01,q160,116200.0
2014-07-01,q160,112000.0
2014-10-01,q160,102500.0
2015-01-01,q160,119500.0
2015-04-01,q160,136200.0
2015-07-01,q160,121600.0
2015-10-01,q160,100300.0
2016-01-01,q160,123900.0
2016-04-01,q160,143200.0
2016-07-01,q160,131000.0
2016-10-01,q160,108400.0
2017-01-01,q160,131300.0
2017-04-01,q160,156900.0
2017-07-01,q160,151100.0
2017-10-01,q160,135300.0
2018-01-01,q160,153600.0
2018-04-01,q160,159600.0
2018-07-01,q160,154600.0
2018-10-01,q160,124600.0
2019-01-01,q160,146500.0
2019-04-01,q160,171700.0
2019-07-01,q160,162900.0
2019-10-01,q160,134300.0
2020-01-01,q160,163700.0
2020-04-01,q160,201900.0
2020-07-01,q160,203800.0
2020-10-01,q160,169800.0
2021-01-01,q160,204900.0
2021-04-01,q160,237300.0
2021-07-01,q160,223600.0
2021-10-01,q160,177200.0
2007-07-01,q161,3800.0
2007-10-01,q161,4500.0
2008-01-01,q161,3400.0
2008-04-01,q161,5100.0
2008-07-01,q161,4300.0
2008-10-01,q161,4100.0
2009-01-01,q161,4200.0
2009-04-01,q161,5400.0
2009-07-01,q161,4100.0
2009-10-01,q161,3900.0
2010-01-01,q161,3400.0
2010-04-01,q161,4100.0
2010-07-01,q161,4700.0
2010-10-01,q161,5600.0
2011-01-01,q161,5100.0
2011-04-01,q161,4500.0
2011-07-01,q161,4300.0
2011-10-01,q161,4600.0
2012-01-01,q161,3500.0
2012-04-01,q161,5300.0
2012-07-01,q161,3800.0
2012-10-01,q161,5700.0
2013-01-01,q161,4700.0
2013-04-01,q161,4900.0
2013-07-01,q161,5500.0
2013-10-01,q161,5100.0
2014-01-01,q161,4900.0
2014-04-01,q161,7200.0
2014-07-01,q161,5800.0
2014-10-01,q161,6300.0
2015-01-01,q161,7400.0
2015-04-01,q161,8200.0
2015-07-01,q161,7100.0
2015-10-01,q161,6200.0
2016-01-01,q161,6500.0
2016-04-01,q161,8100.0
2016-07-01,q161,5600.0
2016-10-01,q161,7700.0
2017-01-01,q161,7100.0
2017-04-01,q161,8500.0
2017-07-01,q161,7500.0
2017-10-01,q161,8500.0
2018-01-01,q161,5600.0
2018-04-01,q161,6400.0
2018-07-01,q161,7100.0
2018-10-01,q161,5900.0
2019-01-01,q161,6200.0
2019-04-01,q161,8200.0
2019-07-01,q161,9000.0
2019-10-01,q161,7200.0
2020-01-01,q161,7800.0
2020-04-01,q161,9500.0
2020-07-01,q161,6900.0
2020-10-01,q161,6000.0
2021-01-01,q161,6500.0
2021-04-01,q161,6300.0
2021-07-01,q161,5400.0
2021-10-01,q161,4900.0
2007-07-01,q162,9000.0
2007-10-01,q162,9800.0
2008-01-01,q162,9400.0
2008-04-01,q162,9000.0
2008-07-01,q162,9000.0
2008-10-01,q162,10700.0
2009-01-01,q162,9000.0
2009-04-01,q162,9200.0
2009-07-01,q162,7500.0
2009-10-01,q162,9800.0
2010-01-01,q162,9000.0
2010-04-01,q162,9300.0
2010-07-01,q162,8500.0
2010-10-01,q162,8600.0
2011-01-01,q162,8900.0
2011-04-01,q162,9100.0
2011-07-01,q162,7300.0
2011-10-01,q162,9800.0
2012-01-01,q162,8500.0
2012-04-01,q162,10100.0
2012-07-01,q162,9000.0
2012-10-01,q162,9400.0
2013-01-01,q162,9600.0
2013-04-01,q162,9300.0
2013-07-01,q162,10400.0
2013-10-01,q162,10000.0
2014-01-01,q162,11400.0
2014-04-01,q162,10500.0
2014-07-01,q162,9700.0
2014-10-01,q162,9600.0
2015-01-01,q162,10300.0
2015-04-01,q162,10100.0
2015-07-01,q162,7500.0
2015-10-01,q162,10800.0
2016-01-01,q162,11600.0
2016-04-01,q162,11200.0
2016-07-01,q162,10000.0
2016-10-01,q162,10900.0
2017-01-01,q162,8400.0
2017-04-01,q162,9200.0
2017-07-01,q162,9000.0
2017-10-01,q162,9600.0
2018-01-01,q162,8400.0
2018-04-01,q162,6500.0
2018-07-01,q162,8200.0
2018-10-01,q162,7600.0
2019-01-01,q162,8800.0
2019-04-01,q162,8800.0
2019-07-01,q162,8100.0
2019-10-01,q162,8700.0
2020-01-01,q162,9000.0
2020-04-01,q162,9100.0
2020-07-01,q162,7700.0
2020-10-01,q162,9300.0
2021-01-01,q162,10400.0
2021-04-01,q162,8800.0
2021-07-01,q162,9100.0
2021-10-01,q162,10600.0
2007-07-01,q163,700.0
2007-10-01,q163,1300.0
2008-01-01,q163,1000.0
2008-04-01,q163,1000.0
2008-07-01,q163,600.0
2008-10-01,q163,700.0
2009-01-01,q163,700.0
2009-04-01,q163,1100.0
2009-07-01,q163,1000.0
2009-10-01,q163,1100.0
2010-01-01,q163,800.0
2010-04-01,q163,1400.0
2010-07-01,q163,700.0
2010-10-01,q163,900.0
2011-01-01,q163,1300.0
2011-04-01,q163,1400.0
2011-07-01,q163,900.0
2011-10-01,q163,1100.0
2012-01-01,q163,1600.0
2012-04-01,q163,1500.0
2012-07-01,q163,1000.0
2012-10-01,q163,1300.0
2013-01-01,q163,1600.0
2013-04-01,q163,1900.0
2013-07-01,q163,900.0
2013-10-01,q163,1400.0
2014-01-01,q163,1500.0
2014-04-01,q163,2200.0
2014-07-01,q163,900.0
2014-10-01,q163,1900.0
2015-01-01,q163,2200.0
2015-04-01,q163,2700.0
2015-07-01,q163,1300.0
2015-10-01,q163,2000.0
2016-01-01,q163,2000.0
2016-04-01,q163,2800.0
2016-07-01,q163,1500.0
2016-10-01,q163,2200.0
2017-01-01,q163,2300.0
2017-04-01,q163,2800.0
2017-07-01,q163,2600.0
2017-10-01,q163,2100.0
2018-01-01,q163,2200.0
2018-04-01,q163,2000.0
2018-07-01,q163,1400.0
2018-10-01,q163,1900.0
2019-01-01,q163,1700.0
2019-04-01,q163,3000.0
2019-07-01,q163,1500.0
2019-10-01,q163,2700.0
2020-01-01,q163,2800.0
2020-04-01,q163,3500.0
2020-07-01,q163,2100.0
2020-10-01,q163,2300.0
2021-01-01,q163,2500.0
2021-04-01,q163,4200.0
2021-07-01,q163,2200.0
2021-10-01,q163,2700.0
2007-07-01,q164,500.0
2007-10-01,q164,700.0
2008-01-01,q164,800.0
2008-04-01,q164,1100.0
2008-07-01,q164,300.0
2008-10-01,q164,700.0
2009-01-01,q164,800.0
2009-04-01,q164,1400.0
2009-07-01,q164,300.0
2009-10-01,q164,600.0
2010-01-01,q164,800.0
2010-04-01,q164,1400.0
2010-07-01,q164,300.0
2010-10-01,q164,900.0
2011-01-01,q164,1000.0
2011-04-01,q164,1900.0
2011-07-01,q164,700.0
2011-10-01,q164,1300.0
2012-01-01,q164,600.0
2012-04-01,q164,1800.0
2012-07-01,q164,600.0
2012-10-01,q164,800.0
2013-01-01,q164,700.0
2013-04-01,q164,1800.0
2013-07-01,q164,600.0
2013-10-01,q164,700.0
